Date,Timestamp,Open,High,Low,Close,Volume
20160330,03:00:00,1.43839,1.43981,1.43824,1.4384,5552.31001865864
20160330,04:00:00,1.4384,1.4385,1.43713,1.43723,4469.92001605034
20160330,05:00:00,1.43724,1.43792,1.43686,1.43778,3911.70001661778
20160330,06:00:00,1.43777,1.4379,1.43697,1.4374,3705.1600073576
20160330,07:00:00,1.43738,1.43777,1.43696,1.43738,3385.65000271797
20160330,08:00:00,1.43738,1.43822,1.43738,1.43803,3113.14001631737
20160330,09:00:00,1.43803,1.44198,1.43801,1.4418,8253.12004101276
20160330,10:00:00,1.44179,1.44507,1.44179,1.44359,11768.7500660419
20160330,11:00:00,1.44359,1.44381,1.43856,1.43898,9254.99005126953
20160330,12:00:00,1.43898,1.43998,1.43783,1.43935,8607.61003172398
20160330,13:00:00,1.43936,1.44112,1.43855,1.44054,7576.6000187397
20160330,14:00:00,1.44054,1.44255,1.43834,1.44226,9888.00002980232
20160330,15:00:00,1.44227,1.44358,1.43926,1.44033,13312.2400454283
20160330,16:00:00,1.44033,1.44274,1.43948,1.44269,12791.2200419903
20160330,17:00:00,1.44268,1.44588,1.44248,1.4447,15975.4300667048
20160330,18:00:00,1.4447,1.44502,1.43831,1.43884,14043.1400455236
20160330,19:00:00,1.4388,1.43945,1.43671,1.43911,9625.71001791954
20160330,20:00:00,1.43912,1.43942,1.43605,1.43686,9419.00001657009
20160330,21:00:00,1.43686,1.43877,1.43642,1.43862,6028.13999652863
20160330,22:00:00,1.43862,1.43869,1.43743,1.43781,5721.17000567913
20160330,23:00:00,1.43781,1.43866,1.43758,1.43774,2589.36000394821
20160331,00:00:00,1.43773,1.43793,1.43709,1.43781,1432.50000002235
20160331,01:00:00,1.43781,1.43789,1.43725,1.43733,1964.0000071004
20160331,02:00:00,1.43734,1.43784,1.43711,1.43713,2168.97000694275
20160331,03:00:00,1.43712,1.43791,1.43613,1.43677,3941.34001731873
20160331,04:00:00,1.43677,1.43694,1.43471,1.43516,4795.15001888573
20160331,05:00:00,1.43516,1.4356,1.43338,1.4334,3967.32001549006
20160331,06:00:00,1.43342,1.43379,1.43278,1.43372,3649.15001010895
20160331,07:00:00,1.43371,1.43472,1.43368,1.43429,2440.38000941277
20160331,08:00:00,1.43429,1.43467,1.43375,1.43416,3339.59001982212
20160331,09:00:00,1.43417,1.43525,1.43256,1.43428,5778.82002198696
20160331,10:00:00,1.43427,1.43516,1.43304,1.43441,9815.55004394054
20160331,11:00:00,1.43441,1.43947,1.43288,1.43847,10700.4200437665
20160331,12:00:00,1.43842,1.43933,1.43678,1.4374,8917.26004445553
20160331,13:00:00,1.43741,1.44058,1.43681,1.44031,8266.56003689766
20160331,14:00:00,1.44031,1.44259,1.43917,1.43928,11516.3800384998
20160331,15:00:00,1.43929,1.4394,1.43657,1.43889,11610.9200601578
20160331,16:00:00,1.43889,1.43923,1.4346,1.43633,13373.3800394535
20160331,17:00:00,1.43633,1.43951,1.43504,1.43798,15543.8900475502
20160331,18:00:00,1.43796,1.4405,1.43651,1.43793,11962.7900266647
20160331,19:00:00,1.43792,1.43983,1.43691,1.43935,6040.13002598286
20160331,20:00:00,1.43935,1.43974,1.43603,1.43743,5771.71002316475
20160331,21:00:00,1.43745,1.43876,1.43679,1.43711,4524.63999259472
20160331,22:00:00,1.43709,1.43806,1.43612,1.43624,3942.82999789715
20160331,23:00:00,1.43625,1.43721,1.43589,1.43589,2815.29000392556
20160401,00:00:00,1.43603,1.43666,1.43588,1.43647,1538.4100002721
20160401,01:00:00,1.43651,1.43704,1.43634,1.43677,1995.15000069141
20160401,02:00:00,1.43676,1.43682,1.43629,1.43646,1935.4200065136
20160401,03:00:00,1.43648,1.43709,1.43576,1.43678,4364.18001306057
20160401,04:00:00,1.43678,1.43691,1.43455,1.43473,4572.6700232029
20160401,05:00:00,1.43476,1.43478,1.43293,1.43418,3994.94002342224
20160401,06:00:00,1.43421,1.43462,1.43286,1.43327,3448.85000872612
20160401,07:00:00,1.43327,1.43372,1.43303,1.4334,2721.49000918865
20160401,08:00:00,1.4334,1.43507,1.43313,1.43443,3173.83001053333
20160401,09:00:00,1.43444,1.43675,1.43395,1.43651,5652.64000844955
20160401,10:00:00,1.43657,1.4369,1.43243,1.43301,10450.7400325537
20160401,11:00:00,1.43301,1.43624,1.43111,1.43255,11886.2100527287
20160401,12:00:00,1.43255,1.43366,1.43141,1.4315,8840.71002662182
20160401,13:00:00,1.4315,1.43213,1.428,1.42858,9873.34003275633
20160401,14:00:00,1.42858,1.43073,1.42757,1.43054,8707.44001543522
20160401,15:00:00,1.43054,1.43241,1.42424,1.4243,17390.6500297189
20160401,16:00:00,1.42432,1.42447,1.41825,1.41929,15481.9100486189
20160401,17:00:00,1.4193,1.41968,1.41705,1.4184,15393.4600661993
20160401,18:00:00,1.4184,1.42056,1.41717,1.42025,11569.8600490093
20160401,19:00:00,1.42024,1.42248,1.41978,1.42196,8343.25003778934
20160401,20:00:00,1.42197,1.42251,1.42073,1.42073,5681.09003186226
20160401,21:00:00,1.42073,1.42248,1.42034,1.42122,5934.60001862049
20160401,22:00:00,1.42124,1.42333,1.42107,1.42248,5273.25002551079
20160401,23:00:00,1.42247,1.42326,1.42208,1.42211,3666.49000370502
20160404,00:00:00,1.42201,1.42242,1.42138,1.42181,2694.28001564741
20160404,01:00:00,1.42181,1.42199,1.42148,1.42165,1765.63001588732
20160404,02:00:00,1.42165,1.42281,1.42161,1.42244,2004.98000776768
20160404,03:00:00,1.42244,1.42399,1.42224,1.4239,3317.64001226425
20160404,04:00:00,1.42392,1.42416,1.42313,1.42361,2983.74000275135
20160404,05:00:00,1.4236,1.42381,1.42319,1.42346,1848.15000534058
20160404,06:00:00,1.42345,1.42402,1.42203,1.42212,2912.29000866413
20160404,07:00:00,1.42212,1.42283,1.42197,1.42232,2614.74001145363
20160404,08:00:00,1.42232,1.42263,1.42206,1.42215,2698.36001467705
20160404,09:00:00,1.42216,1.42267,1.42017,1.42123,6356.24002838135
20160404,10:00:00,1.42123,1.42267,1.42009,1.4209,10176.130038619
20160404,11:00:00,1.4209,1.42363,1.41906,1.41944,11042.1100286245
20160404,12:00:00,1.41944,1.42388,1.41919,1.42303,8719.0500369072
20160404,13:00:00,1.42303,1.42361,1.42192,1.42288,6902.8300267458
20160404,14:00:00,1.42286,1.42695,1.4223,1.42689,8009.3500379324
20160404,15:00:00,1.42688,1.43196,1.42622,1.43148,10401.1000369787
20160404,16:00:00,1.43148,1.43215,1.42742,1.42869,10781.6300446987
20160404,17:00:00,1.42869,1.43019,1.4267,1.42903,11637.5100358725
20160404,18:00:00,1.42903,1.42985,1.4266,1.42768,9465.23002791405
20160404,19:00:00,1.42768,1.42865,1.42664,1.42716,6539.27002549171
20160404,20:00:00,1.42716,1.42907,1.42693,1.42868,5034.69001460075
20160404,21:00:00,1.42868,1.42868,1.42732,1.42814,4187.47001481056
20160404,22:00:00,1.42815,1.42827,1.42631,1.42631,4301.2700150013
20160404,23:00:00,1.42633,1.42697,1.42604,1.42621,3285.3700081706
20160405,00:00:00,1.42626,1.42692,1.42575,1.42666,2125.16000165045
20160405,01:00:00,1.42666,1.42695,1.426,1.42618,1689.63000206649
20160405,02:00:00,1.42619,1.42672,1.42607,1.42619,2102.0300039053
20160405,03:00:00,1.42618,1.42768,1.42592,1.42756,4134.96002018452
20160405,04:00:00,1.42756,1.42783,1.42689,1.42721,3570.87001597881
20160405,05:00:00,1.42722,1.42722,1.42566,1.42615,3687.49001061916
20160405,06:00:00,1.42616,1.42714,1.42604,1.42667,2360.61001515388
20160405,07:00:00,1.42667,1.42673,1.42505,1.42544,4162.86002194881
20160405,08:00:00,1.42545,1.42548,1.42394,1.42451,4115.48001921177
20160405,09:00:00,1.42453,1.42543,1.42251,1.42388,7575.9900302887
20160405,10:00:00,1.42386,1.42388,1.42107,1.42183,9941.18003332615
20160405,11:00:00,1.42185,1.42351,1.42031,1.42312,8485.52001714706
20160405,12:00:00,1.4231,1.42351,1.42037,1.42106,7715.18002235889
20160405,13:00:00,1.42106,1.42191,1.41992,1.42044,8517.38003742695
20160405,14:00:00,1.42045,1.42134,1.41823,1.4189,9200.31005716324
20160405,15:00:00,1.41891,1.41947,1.41759,1.41875,10941.51004076
20160405,16:00:00,1.41876,1.42048,1.41553,1.41555,10102.6600250006
20160405,17:00:00,1.41555,1.41595,1.41216,1.4133,12212.0900486708
20160405,18:00:00,1.41334,1.41703,1.41266,1.41539,10128.5400321484
20160405,19:00:00,1.41529,1.41649,1.41393,1.41633,7849.04002273083
20160405,20:00:00,1.41632,1.41651,1.41442,1.41473,5017.94001924992
20160405,21:00:00,1.41471,1.41573,1.41428,1.41548,3588.8100143671
20160405,22:00:00,1.41545,1.41576,1.41458,1.41561,3272.8000074625
20160405,23:00:00,1.41566,1.41645,1.41537,1.41601,3096.42000454664
20160406,00:00:00,1.41596,1.41626,1.41553,1.41583,989.160002402961
20160406,01:00:00,1.41581,1.41615,1.4152,1.41554,1998.85000362247
20160406,02:00:00,1.41554,1.41609,1.41486,1.41552,2473.31001567841
20160406,03:00:00,1.41552,1.41589,1.41492,1.41531,3173.12001740932
20160406,04:00:00,1.41531,1.41554,1.41433,1.41547,3467.75001347065
20160406,05:00:00,1.41546,1.41699,1.41523,1.41652,3674.5699968338
20160406,06:00:00,1.41652,1.41664,1.41578,1.41587,2796.06000089645
20160406,07:00:00,1.41586,1.41673,1.41528,1.41634,2868.78000712395
20160406,08:00:00,1.41633,1.41661,1.41512,1.41543,1907.39999759197
20160406,09:00:00,1.4154,1.41549,1.41128,1.41346,6476.10001373291
20160406,10:00:00,1.41347,1.41493,1.41225,1.41371,9628.49002289772
20160406,11:00:00,1.41371,1.41434,1.40939,1.41106,9468.65004754066
20160406,12:00:00,1.41108,1.41207,1.40999,1.41029,8853.4300519228
20160406,13:00:00,1.41029,1.41045,1.40669,1.40711,9431.62004613876
20160406,14:00:00,1.40712,1.40866,1.4016,1.40194,13074.5900384188
20160406,15:00:00,1.40193,1.40499,1.40048,1.40463,13173.0800492764
20160406,16:00:00,1.40461,1.40818,1.40353,1.40757,13387.4800634384
20160406,17:00:00,1.40757,1.41001,1.40718,1.40858,13522.6900589466
20160406,18:00:00,1.40857,1.41636,1.40851,1.41604,13730.6600320339
20160406,19:00:00,1.41604,1.41711,1.41246,1.41274,9183.68002712727
20160406,20:00:00,1.41274,1.41423,1.41241,1.41246,6176.62003266811
20160406,21:00:00,1.41248,1.41384,1.41004,1.4125,9604.40004229546
20160406,22:00:00,1.41254,1.4128,1.41156,1.41193,4087.12002372742
20160406,23:00:00,1.41194,1.41246,1.41175,1.41207,2693.65000844002
20160407,00:00:00,1.41204,1.41216,1.4115,1.41196,1480.65000364184
20160407,01:00:00,1.41196,1.41297,1.41196,1.41264,3612.20000972599
20160407,02:00:00,1.41262,1.41384,1.41258,1.41311,1870.56001830101
20160407,03:00:00,1.4131,1.41434,1.41301,1.41364,3061.15002322197
20160407,04:00:00,1.41364,1.41413,1.41136,1.41228,5070.49002742767
20160407,05:00:00,1.41228,1.41228,1.41104,1.41185,4200.50001943111
20160407,06:00:00,1.4119,1.41196,1.41067,1.41116,3705.78002071381
20160407,07:00:00,1.41116,1.41227,1.41091,1.4121,2569.76001107693
20160407,08:00:00,1.4121,1.41523,1.41189,1.41441,5141.53000068665
20160407,09:00:00,1.41447,1.41567,1.41069,1.41152,10270.8700330257
20160407,10:00:00,1.41179,1.41196,1.40491,1.40833,14667.5300400257
20160407,11:00:00,1.40834,1.40882,1.40638,1.4083,11283.350050807
20160407,12:00:00,1.4083,1.4083,1.40527,1.40737,11751.7300596237
20160407,13:00:00,1.40737,1.4089,1.40599,1.40762,10258.7200521231
20160407,14:00:00,1.40764,1.41171,1.40692,1.40784,11762.9100391865
20160407,15:00:00,1.40784,1.4096,1.40647,1.4091,10792.0200428963
20160407,16:00:00,1.40909,1.41087,1.40678,1.41005,12616.1300517321
20160407,17:00:00,1.41003,1.41165,1.40852,1.40945,13251.7500480413
20160407,18:00:00,1.40946,1.41055,1.40744,1.40828,10240.5300296545
20160407,19:00:00,1.40827,1.40907,1.40673,1.40674,6566.42003083229
20160407,20:00:00,1.40675,1.40693,1.4051,1.4059,6900.69001567364
20160407,21:00:00,1.4059,1.40696,1.40542,1.40626,4733.87001919746
20160407,22:00:00,1.40615,1.40666,1.40528,1.40546,4151.75001215935
20160407,23:00:00,1.40546,1.40585,1.40488,1.40553,2793.93000930548
20160408,00:00:00,1.40555,1.40582,1.40508,1.40515,1070.78000035882
20160408,01:00:00,1.40515,1.40556,1.40469,1.40531,2243.98001015186
20160408,02:00:00,1.4053,1.40603,1.40517,1.40517,1726.18000531197
20160408,03:00:00,1.40517,1.40645,1.40479,1.40571,3794.84001588821
20160408,04:00:00,1.40568,1.40756,1.40554,1.40661,3501.64001774788
20160408,05:00:00,1.40663,1.40694,1.40612,1.4065,2643.52001726627
20160408,06:00:00,1.40651,1.40686,1.4064,1.4066,1721.64001512527
20160408,07:00:00,1.40659,1.40747,1.40639,1.40709,1690.60000669956
20160408,08:00:00,1.40709,1.40787,1.40602,1.40723,3329.40002214909
20160408,09:00:00,1.40722,1.40794,1.40403,1.40505,6053.13002693653
20160408,10:00:00,1.40506,1.41408,1.40415,1.41225,12013.6800494194
20160408,11:00:00,1.41225,1.41365,1.40929,1.4106,9941.43002605438
20160408,12:00:00,1.41057,1.41073,1.40716,1.40787,7661.48002970219
20160408,13:00:00,1.40789,1.40898,1.40511,1.4068,6788.55002355576
20160408,14:00:00,1.4068,1.40864,1.40637,1.40838,6389.97001063824
20160408,15:00:00,1.4084,1.41139,1.40745,1.40923,10165.2100379467
20160408,16:00:00,1.40919,1.41133,1.40822,1.40872,10680.7700371742
20160408,17:00:00,1.40872,1.41105,1.40869,1.41051,11419.3400337696
20160408,18:00:00,1.41054,1.41335,1.40894,1.41029,11744.140029788
20160408,19:00:00,1.41029,1.41279,1.41003,1.4117,8106.18001937866
20160408,20:00:00,1.41171,1.412,1.41033,1.41135,4276.74002599716
20160408,21:00:00,1.41135,1.41236,1.41077,1.4122,4188.71002042294
20160408,22:00:00,1.41225,1.41308,1.41217,1.41263,4047.98001229763
20160408,23:00:00,1.41261,1.41316,1.41187,1.41231,2595.50999760628
20160411,00:00:00,1.41132,1.41228,1.41048,1.41225,600.76001611352
20160411,01:00:00,1.41225,1.41287,1.41218,1.41258,2532.86001373827
20160411,02:00:00,1.41258,1.41299,1.41216,1.41299,2916.99000310898
20160411,03:00:00,1.41299,1.41299,1.41148,1.41175,3446.65000748634
20160411,04:00:00,1.41174,1.41234,1.41077,1.41186,4059.31001460552
20160411,05:00:00,1.41182,1.41355,1.4107,1.41315,4500.41001522541
20160411,06:00:00,1.41313,1.41368,1.41257,1.413,3567.00002157688
20160411,07:00:00,1.413,1.4144,1.41288,1.41383,3002.45002031326
20160411,08:00:00,1.41383,1.4144,1.41205,1.4127,3258.18001544476
20160411,09:00:00,1.41271,1.4139,1.41157,1.41386,5814.0000320673
20160411,10:00:00,1.41386,1.41432,1.41071,1.41425,10474.6700251102
20160411,11:00:00,1.41425,1.4227,1.4142,1.41967,13832.570051074
20160411,12:00:00,1.41966,1.42053,1.41772,1.41976,8230.93002343178
20160411,13:00:00,1.41977,1.42513,1.41936,1.4234,10426.0000383854
20160411,14:00:00,1.42339,1.42453,1.42198,1.4221,7683.83003640175
20160411,15:00:00,1.4221,1.42511,1.42197,1.42371,9921.9300467968
20160411,16:00:00,1.4237,1.42792,1.42303,1.4277,12080.4200530052
20160411,17:00:00,1.42769,1.42865,1.42519,1.42628,11443.1800522804
20160411,18:00:00,1.42631,1.42689,1.42339,1.42383,9624.39005625248
20160411,19:00:00,1.42383,1.42484,1.42349,1.42422,6856.90003037453
20160411,20:00:00,1.42423,1.4248,1.42291,1.42321,4522.12001562119
20160411,21:00:00,1.42321,1.42524,1.42302,1.42391,3550.68002593517
20160411,22:00:00,1.42392,1.42441,1.42295,1.42349,4485.50002372265
20160411,23:00:00,1.42344,1.42403,1.42302,1.42348,3238.63001275063
20160412,00:00:00,1.42351,1.42396,1.42297,1.42306,1569.03000539541
20160412,01:00:00,1.42312,1.42353,1.42259,1.42276,3159.05999526381
20160412,02:00:00,1.42271,1.42349,1.42266,1.42318,3005.77000284195
20160412,03:00:00,1.42316,1.42364,1.42278,1.42355,3664.16001904011
20160412,04:00:00,1.42355,1.42458,1.42301,1.42357,3721.05002737045
20160412,05:00:00,1.42359,1.4241,1.42314,1.42335,2602.29000639915
20160412,06:00:00,1.42335,1.42402,1.42319,1.42346,2930.25001227856
20160412,07:00:00,1.42346,1.42473,1.42346,1.42433,2610.29999613762
20160412,08:00:00,1.42434,1.42461,1.42363,1.42434,2944.140001297
20160412,09:00:00,1.42434,1.42671,1.42278,1.42588,5879.90001952648
20160412,10:00:00,1.42589,1.42801,1.42444,1.42546,10336.9800323248
20160412,11:00:00,1.42549,1.43139,1.42539,1.42928,13597.9100509286
20160412,12:00:00,1.42929,1.43206,1.42814,1.43058,9206.34004926682
20160412,13:00:00,1.43059,1.43476,1.43059,1.43159,8970.29004955292
20160412,14:00:00,1.43161,1.43228,1.42936,1.43073,9082.24005389214
20160412,15:00:00,1.43072,1.43112,1.42517,1.42624,11711.9900407791
20160412,16:00:00,1.42625,1.42786,1.4223,1.42318,12391.4700573683
20160412,17:00:00,1.42316,1.42372,1.41962,1.42074,15552.1100482941
20160412,18:00:00,1.42077,1.42515,1.41963,1.42426,12566.8800667524
20160412,19:00:00,1.42425,1.42578,1.42349,1.42429,7233.65003705025
20160412,20:00:00,1.4243,1.42596,1.42429,1.42545,7128.79003381729
20160412,21:00:00,1.42546,1.42756,1.42522,1.42752,5432.43002843857
20160412,22:00:00,1.42754,1.42754,1.42619,1.42683,3737.45001900196
20160412,23:00:00,1.42683,1.42759,1.42633,1.42736,3901.69000458717
20160413,00:00:00,1.42736,1.42757,1.42584,1.42594,2855.93999331445
20160413,01:00:00,1.42595,1.42676,1.42595,1.42644,4376.8800027743
20160413,02:00:00,1.42647,1.42653,1.42574,1.42653,2308.31000387669
20160413,03:00:00,1.42651,1.4279,1.4264,1.42694,4214.32002305985
20160413,04:00:00,1.42694,1.42731,1.42644,1.42685,3568.65001547337
20160413,05:00:00,1.42684,1.42734,1.42606,1.42615,4370.83002877235
20160413,06:00:00,1.42616,1.4271,1.42616,1.42662,2636.55001473427
20160413,07:00:00,1.42664,1.4267,1.42601,1.42604,2450.45000255108
20160413,08:00:00,1.42604,1.4261,1.4236,1.42443,3423.11001932621
20160413,09:00:00,1.42445,1.4257,1.42252,1.42283,7115.33003211021
20160413,10:00:00,1.42283,1.42567,1.42186,1.4224,10392.8600308895
20160413,11:00:00,1.42239,1.42403,1.42039,1.42039,9692.45003950596
20160413,12:00:00,1.42039,1.42468,1.42009,1.42331,11764.620046258
20160413,13:00:00,1.42334,1.42524,1.42273,1.42469,8085.12003099918
20160413,14:00:00,1.4247,1.42593,1.42268,1.42352,6825.65002179146
20160413,15:00:00,1.42352,1.42545,1.42135,1.42425,10816.5100250244
20160413,16:00:00,1.42425,1.42552,1.42037,1.42106,10479.9700405598
20160413,17:00:00,1.42109,1.42284,1.41997,1.4207,11856.3200384378
20160413,18:00:00,1.42073,1.42403,1.41928,1.42213,12506.6300342083
20160413,19:00:00,1.42214,1.42243,1.42083,1.4223,8369.51003372669
20160413,20:00:00,1.42231,1.42273,1.42021,1.42137,4830.49001896381
20160413,21:00:00,1.42139,1.42162,1.42071,1.42131,3186.10001456738
20160413,22:00:00,1.42128,1.42169,1.42041,1.42043,3124.12001490593
20160413,23:00:00,1.42044,1.42059,1.41985,1.42026,2822.02001047134
20160414,00:00:00,1.42026,1.42071,1.42003,1.42028,1398.23000478745
20160414,01:00:00,1.42026,1.42067,1.41986,1.4204,2771.30001050234
20160414,02:00:00,1.42042,1.42044,1.41868,1.41882,2531.01999914646
20160414,03:00:00,1.4188,1.41896,1.41667,1.41733,5281.87002050877
20160414,04:00:00,1.41733,1.41787,1.41457,1.41517,4114.27001464367
20160414,05:00:00,1.41516,1.41607,1.41481,1.4158,3525.52001154423
20160414,06:00:00,1.4158,1.4158,1.41386,1.41389,3331.14000853896
20160414,07:00:00,1.41391,1.4146,1.41341,1.41355,3015.86000490189
20160414,08:00:00,1.41354,1.41425,1.41215,1.41288,2771.25001358986
20160414,09:00:00,1.41287,1.41389,1.41152,1.4133,6388.48002779484
20160414,10:00:00,1.4133,1.4133,1.40903,1.41248,10848.4100317955
20160414,11:00:00,1.41248,1.41608,1.41154,1.4144,10140.6700098515
20160414,12:00:00,1.41442,1.41784,1.41339,1.41446,10899.2100017071
20160414,13:00:00,1.41444,1.41579,1.41213,1.41249,8583.81004136801
20160414,14:00:00,1.41334,1.41694,1.41207,1.41428,8244.33003085852
20160414,15:00:00,1.41429,1.41781,1.41161,1.41655,11735.3700458407
20160414,16:00:00,1.41657,1.41733,1.41387,1.41402,9736.90003466606
20160414,17:00:00,1.41403,1.41557,1.41216,1.41399,9639.14002859592
20160414,18:00:00,1.41399,1.4156,1.41297,1.41474,7256.60003590584
20160414,19:00:00,1.41474,1.4165,1.41451,1.41569,4482.11001884937
20160414,20:00:00,1.41569,1.41667,1.41486,1.41591,4345.31002140045
20160414,21:00:00,1.4159,1.41657,1.41486,1.41537,2783.14000928402
20160414,22:00:00,1.41536,1.41608,1.41513,1.41516,2780.95000469685
20160414,23:00:00,1.41514,1.41547,1.41484,1.41521,2920.32000494003
20160415,00:00:00,1.41517,1.41544,1.41471,1.41477,1136.00000309944
20160415,01:00:00,1.41476,1.41484,1.4143,1.41484,2953.37999469042
20160415,02:00:00,1.41485,1.41485,1.41383,1.41398,1821.7099968195
20160415,03:00:00,1.41398,1.41447,1.41325,1.414,3474.25001859665
20160415,04:00:00,1.414,1.41507,1.41381,1.41501,3291.51001691818
20160415,05:00:00,1.41501,1.4154,1.41445,1.4148,3875.02999830246
20160415,06:00:00,1.4148,1.41595,1.41479,1.4155,2540.2100032568
20160415,07:00:00,1.41549,1.41576,1.41497,1.41534,2485.81001126766
20160415,08:00:00,1.41534,1.41551,1.4148,1.41484,2082.58001041412
20160415,09:00:00,1.41482,1.41718,1.41433,1.41617,4011.46001803875
20160415,10:00:00,1.41616,1.41653,1.41358,1.41615,8003.68002927303
20160415,11:00:00,1.41615,1.4165,1.41375,1.41648,7573.03003656864
20160415,12:00:00,1.41647,1.41893,1.41607,1.41788,7450.36004602909
20160415,13:00:00,1.41788,1.4204,1.41719,1.41868,7254.44003069401
20160415,14:00:00,1.41867,1.41952,1.41725,1.41895,5804.01001799107
20160415,15:00:00,1.41893,1.41904,1.41629,1.4164,7723.78002941608
20160415,16:00:00,1.4164,1.41847,1.41512,1.41655,8744.25004041195
20160415,17:00:00,1.41653,1.41956,1.41651,1.41774,10911.2900321484
20160415,18:00:00,1.41775,1.42222,1.41742,1.42152,8418.57002663612
20160415,19:00:00,1.42154,1.42356,1.4215,1.42273,5623.18001830578
20160415,20:00:00,1.42275,1.42417,1.42085,1.42109,4616.82000923157
20160415,21:00:00,1.42109,1.42119,1.42026,1.42045,3159.29000842571
20160415,22:00:00,1.42045,1.42057,1.41943,1.41971,2557.08000123501
20160415,23:00:00,1.4197,1.42117,1.41953,1.41982,2373.84000492096
20160418,00:00:00,1.41969,1.41971,1.41768,1.41892,928.289999127388
20160418,01:00:00,1.41892,1.41905,1.41726,1.41726,4511.73000500351
20160418,02:00:00,1.41723,1.41823,1.41698,1.41787,3472.98001003265
20160418,03:00:00,1.41788,1.41839,1.4173,1.41739,3945.86001050472
20160418,04:00:00,1.41739,1.41788,1.41699,1.4174,3405.4000197649
20160418,05:00:00,1.4174,1.41744,1.41622,1.41659,3862.02001988888
20160418,06:00:00,1.41663,1.41688,1.4164,1.41686,2343.140011549
20160418,07:00:00,1.41687,1.41711,1.4164,1.41706,1541.38000893593
20160418,08:00:00,1.41706,1.41707,1.41589,1.41636,2018.81000745296
20160418,09:00:00,1.41637,1.41659,1.4131,1.41401,6842.3400233984
20160418,10:00:00,1.414,1.4192,1.41357,1.41803,9477.87004721165
20160418,11:00:00,1.41803,1.42003,1.4163,1.41854,8140.3900372982
20160418,12:00:00,1.41854,1.41969,1.41812,1.41898,6559.23003673553
20160418,13:00:00,1.41899,1.42038,1.4183,1.41943,6472.30002641678
20160418,14:00:00,1.41941,1.41985,1.41671,1.41774,5618.52001678944
20160418,15:00:00,1.41775,1.41977,1.41653,1.41926,8467.37003803253
20160418,16:00:00,1.41929,1.42164,1.41826,1.4209,8757.9500439167
20160418,17:00:00,1.42091,1.42823,1.42081,1.42721,11168.4700373411
20160418,18:00:00,1.42725,1.42814,1.42631,1.42731,8960.26002502441
20160418,19:00:00,1.42737,1.42899,1.42682,1.4276,6485.06002736092
20160418,20:00:00,1.42761,1.42855,1.42681,1.42794,4637.32001101971
20160418,21:00:00,1.42796,1.42903,1.42719,1.42752,3901.63001656532
20160418,22:00:00,1.42752,1.42796,1.4272,1.42734,3311.07001197338
20160418,23:00:00,1.42735,1.42794,1.42718,1.42768,3610.28001451492
20160419,00:00:00,1.42768,1.42805,1.42743,1.42751,1630.56000330299
20160419,01:00:00,1.4275,1.4276,1.42707,1.42707,2260.44000685215
20160419,02:00:00,1.42715,1.42923,1.42702,1.42836,2870.51001036167
20160419,03:00:00,1.42836,1.42921,1.42832,1.42907,2845.52001416683
20160419,04:00:00,1.42904,1.43091,1.42904,1.43031,3661.39001905918
20160419,05:00:00,1.43031,1.43088,1.42937,1.43082,2618.87001717091
20160419,06:00:00,1.4308,1.43151,1.43016,1.43132,2321.02000355721
20160419,07:00:00,1.43133,1.43133,1.43049,1.43076,1484.1200067997
20160419,08:00:00,1.43077,1.43135,1.43032,1.43132,2257.81000971794
20160419,09:00:00,1.43131,1.43387,1.43125,1.43338,7214.12002909184
20160419,10:00:00,1.43336,1.43359,1.4303,1.43074,8521.84002614021
20160419,11:00:00,1.43075,1.43273,1.42845,1.43202,8336.54003286362
20160419,12:00:00,1.43199,1.43619,1.43094,1.43497,7373.71003520489
20160419,13:00:00,1.43499,1.43772,1.4346,1.43669,9607.63003873825
20160419,14:00:00,1.43671,1.43884,1.43532,1.43746,8781.66002321243
20160419,15:00:00,1.43748,1.43895,1.43619,1.43799,10708.3100483418
20160419,16:00:00,1.43799,1.44138,1.43793,1.44132,13349.6000628471
20160419,17:00:00,1.44136,1.44187,1.43813,1.44023,12768.930044055
20160419,18:00:00,1.44019,1.44158,1.43831,1.43945,11030.3400164843
20160419,19:00:00,1.43946,1.43953,1.43776,1.43849,7065.06000196934
20160419,20:00:00,1.43852,1.43987,1.43852,1.43966,4880.84000909328
20160419,21:00:00,1.43967,1.44057,1.4395,1.44024,3758.1500235796
20160419,22:00:00,1.44021,1.4406,1.4391,1.43974,3132.68001353741
20160419,23:00:00,1.43976,1.44026,1.4394,1.43969,4193.04000627995
20160420,00:00:00,1.43954,1.43991,1.43871,1.43932,2903.43000288308
20160420,01:00:00,1.43932,1.43989,1.43865,1.43865,2602.08000482619
20160420,02:00:00,1.43863,1.43936,1.43845,1.43855,1982.47001051903
20160420,03:00:00,1.43855,1.43902,1.43803,1.43845,3307.11001133919
20160420,04:00:00,1.43846,1.43908,1.43845,1.43856,2562.29001259804
20160420,05:00:00,1.43856,1.43864,1.43758,1.43827,2570.63001215458
20160420,06:00:00,1.43828,1.43866,1.43704,1.43709,2946.64001584053
20160420,07:00:00,1.43709,1.43783,1.43617,1.43641,3055.03001213074
20160420,08:00:00,1.43641,1.43648,1.43488,1.43577,3710.41002345085
20160420,09:00:00,1.43577,1.43766,1.43524,1.43686,6236.72003638744
20160420,10:00:00,1.43686,1.43789,1.43576,1.43733,9279.92005300522
